Year,Season,Player,Team,Pos,W%,KDA,KP,DPM,Laning,Engage,Fight
16,Summer,Beyond,MVP,Jungle,44.0,2.7,77.6,359,0.8512242751990386,0.6641679160419789,0.35820895522388063
16,Summer,Blanc,Jin Air Green Wings,Middle,50.0,2.9,60.3,502,0.7576986630614391,0.4047976011994003,0.3880597014925373
16,Summer,Blank,SK Telecom T1,Jungle,74.0,3.7,70.3,328,0.6932552200691002,0.5547226386806596,0.5074626865671642
16,Summer,Bless,ESC Ever,Jungle,36.0,2.5,72.2,338,0.7840168243953732,0.583208395802099,0.3283582089552239
16,Summer,Bubbling,CJ Entus,Jungle,0.0,3.0,85.7,314,0.0,0.7856071964017991,0.40298507462686567
16,Summer,Chaser,Longzhu Gaming,Jungle,26.0,3.5,77.9,305,0.8632717440288419,0.6686656671664168,0.47761194029850745
16,Summer,Chei,Jin Air Green Wings,Support,41.0,2.5,71.3,105,0.7747333633768965,0.5697151424287856,0.3283582089552239
16,Summer,Coco,Longzhu Gaming,Middle,25.0,3.3,75.7,584,0.8493615742827099,0.6356821589205398,0.44776119402985076
16,Summer,CoreJJ,Samsung Galaxy,Support,0.0,0.3,100.0,199,0.9309598918431725,1.0,0.0
16,Summer,Crash,Longzhu Gaming,Jungle,56.0,4.2,76.7,328,1.0,0.6506746626686657,0.582089552238806
16,Summer,Crazy,ESC Ever,Top,36.0,2.9,62.5,372,0.7621751539732613,0.43778110944527737,0.3880597014925373
16,Summer,Crown,Samsung Galaxy,Middle,60.0,3.3,70.2,657,0.8803665314706325,0.5532233883058472,0.44776119402985076
16,Summer,CuVee,Samsung Galaxy,Top,59.0,2.6,63.0,387,0.8676881478143308,0.44527736131934037,0.3432835820895523
16,Summer,Duke,SK Telecom T1,Top,68.0,3.6,62.0,455,0.941445095388313,0.43028485757121443,0.49253731343283585
16,Summer,Emperor,Longzhu Gaming,ADC,25.0,2.3,76.9,502,0.7113114015322217,0.653673163418291,0.29850746268656714
16,Summer,Expession,Longzhu Gaming,Top,39.0,3.0,64.8,477,0.8240048069701066,0.472263868065967,0.40298507462686567
16,Summer,Faker,SK Telecom T1,Middle,68.0,4.3,70.4,677,0.8469580892293825,0.5562218890554723,0.5970149253731343
16,Summer,Fly,KT Rolster,Middle,66.0,5.3,67.7,580,0.7887937509388614,0.5157421289355323,0.7462686567164178
16,Summer,Frozen,Longzhu Gaming,Middle,59.0,3.9,72.4,595,0.7656602073005858,0.5862068965517242,0.5373134328358209
16,Summer,Fury,Longzhu Gaming,ADC,42.0,4.2,69.4,554,0.8197987081267838,0.5412293853073464,0.582089552238806
16,Summer,Ghost,CJ Entus,ADC,0.0,1.2,85.7,301,0.583896650142707,0.7856071964017991,0.1343283582089552
16,Summer,GorillA,ROX Tigers,Support,75.0,4.2,69.2,131,0.8061589304491513,0.5382308845577212,0.582089552238806
16,Summer,Hachani,KT Rolster,Support,66.0,3.9,73.2,130,0.8164939161784587,0.5982008995502249,0.5373134328358209
16,Summer,Haru,CJ Entus,Jungle,28.0,2.3,73.8,306,0.7975965149466727,0.6071964017991004,0.29850746268656714
16,Summer,Helper,Samsung Galaxy,Top,67.0,4.0,58.5,478,0.9387712182664864,0.37781109445277367,0.5522388059701493
16,Summer,Ian,MVP,Middle,44.0,3.7,67.1,600,0.836472885684242,0.5067466266866566,0.5074626865671642
16,Summer,ikssu,Afreeca Freecs,Top,53.0,3.3,72.2,400,0.7766561514195583,0.583208395802099,0.44776119402985076
16,Summer,Key,ESC Ever,Support,36.0,2.5,71.5,103,0.8161934805467927,0.5727136431784108,0.3283582089552239
16,Summer,Kramer,CJ Entus,ADC,29.0,3.5,75.3,505,0.7908968003605228,0.6296851574212893,0.47761194029850745
16,Summer,Kuro,ROX Tigers,Middle,82.0,6.4,71.4,670,0.7634069400630915,0.5712143928035983,0.9104477611940299
16,Summer,Kuzan,Jin Air Green Wings,Middle,41.0,3.7,73.4,540,0.7998497821841671,0.6011994002998502,0.5074626865671642
16,Summer,Lindarang,Afreeca Freecs,Top,27.0,2.9,77.7,398,0.8814480997446298,0.6656671664167917,0.3880597014925373
16,Summer,Lira,Afreeca Freecs,Jungle,53.0,4.1,77.2,345,0.806098843322818,0.6581709145427287,0.5671641791044776
16,Summer,LokeN,ESC Ever,ADC,36.0,3.4,72.0,433,0.8422712933753943,0.5802098950524738,0.4626865671641791
16,Summer,MadLife,CJ Entus,Support,27.0,2.8,76.8,134,0.8034550097641581,0.6521739130434783,0.3731343283582089
16,Summer,MaHa,MVP,ADC,44.0,3.2,68.3,507,0.7195132942767013,0.5247376311844077,0.4328358208955224
16,Summer,Max,MVP,Support,44.0,3.4,71.2,141,0.8663662310350007,0.568215892053973,0.4626865671641791
16,Summer,Mickey,Afreeca Freecs,Middle,47.0,3.1,75.3,620,0.80264383355866,0.6296851574212893,0.41791044776119407
16,Summer,Part,ESC Ever,Top,0.0,1.5,60.0,160,0.9367582995343248,0.40029985007496255,0.1791044776119403
16,Summer,Peanut,ROX Tigers,Jungle,75.0,6.3,75.3,407,0.790356016223524,0.6296851574212893,0.8955223880597015
16,Summer,Pilot,Jin Air Green Wings,ADC,42.0,4.4,74.0,521,0.7706774823494066,0.6101949025487257,0.6119402985074628
16,Summer,PraY,ROX Tigers,ADC,75.0,4.7,70.0,665,0.8694006309148266,0.5502248875562219,0.6567164179104478
16,Summer,Pure,Longzhu Gaming,Support,39.0,3.1,71.9,130,0.8030944870061589,0.5787106446776613,0.41791044776119407
16,Summer,Ruler,Samsung Galaxy,ADC,60.0,3.7,74.0,533,0.8077512392969806,0.6101949025487257,0.5074626865671642
16,Summer,Sangyoon,Afreeca Freecs,ADC,47.0,4.2,73.4,497,0.8245455911071053,0.6011994002998502,0.582089552238806
16,Summer,Score,KT Rolster,Jungle,66.0,7.0,74.9,365,0.8217815832957789,0.6236881559220391,1.0
16,Summer,SeongHwan,Afreeca Freecs,Jungle,14.0,2.7,79.3,310,0.6383355866005708,0.689655172413793,0.35820895522388063
16,Summer,Shy,CJ Entus,Top,44.0,2.8,51.3,311,0.6507135346252065,0.2698650674662669,0.3731343283582089
16,Summer,Sky,CJ Entus,Middle,29.0,2.3,72.1,548,0.6962896199489259,0.5817091454272862,0.29850746268656714
16,Summer,Smeb,ROX Tigers,Top,75.0,4.7,70.5,480,0.886795853988283,0.5577211394302849,0.6567164179104478
16,Summer,SnowFlower,Afreeca Freecs,Support,47.0,3.3,75.5,122,0.7746131891242302,0.6326836581709145,0.44776119402985076
16,Summer,SoHwan,Jin Air Green Wings,Top,0.0,0.5,33.3,155,0.3926693705873517,0.0,0.029850746268656716
16,Summer,Ssumday,KT Rolster,Top,66.0,4.5,69.6,470,0.906143908667568,0.5442278860569715,0.6268656716417911
16,Summer,Sweet,Jin Air Green Wings,Support,50.0,2.8,84.3,157,0.8158029142256272,0.7646176911544228,0.3731343283582089
16,Summer,Tempt,ESC Ever,Middle,36.0,2.9,72.0,505,0.8000600871263331,0.5802098950524738,0.3880597014925373
16,Summer,Totoro,ESC Ever,Support,33.0,1.7,70.3,86,0.7987982574733364,0.5547226386806596,0.208955223880597
16,Summer,TrAce,Jin Air Green Wings,Top,43.0,2.4,60.9,386,0.7626258074207601,0.41379310344827586,0.31343283582089554
16,Summer,Untara,CJ Entus,Top,18.0,2.3,66.4,314,0.6995042812077513,0.4962518740629686,0.29850746268656714
16,Summer,Winged,Jin Air Green Wings,Jungle,42.0,3.5,72.3,305,0.7909869310500226,0.5847076461769115,0.47761194029850745
16,Summer,Wolf,SK Telecom T1,Support,68.0,4.2,71.4,144,0.8081418056181463,0.5712143928035983,0.582089552238806
16,Summer,Wraith,Samsung Galaxy,Support,65.0,3.9,70.9,110,0.8012618296529969,0.5637181409295353,0.5373134328358209
16,Summer,Zet,ROX Tigers,Middle,58.0,3.2,66.2,516,0.7338140303439988,0.4932533733133434,0.4328358208955224
17,Spring,ADD,MVP,Top,51.0,2.4,61.2,450,0.6549180327868853,0.21341463414634157,0.10526315789473682
17,Spring,Ambition,Samsung Galaxy,Jungle,58.0,3.0,66.0,323,0.7674653215636823,0.5060975609756099,0.18421052631578946
17,Spring,Bang,SK Telecom T1,ADC,76.0,6.5,63.3,601,0.892938209331652,0.34146341463414615,0.6447368421052633
17,Spring,Beyond,MVP,Jungle,51.0,2.6,69.9,331,0.7526481715006306,0.7439024390243908,0.13157894736842105
17,Spring,Blank,SK Telecom T1,Jungle,100.0,9.2,71.3,367,0.4782471626733922,0.8292682926829269,1.0
17,Spring,Bless,bbq Olivers,Jungle,36.0,2.2,60.0,259,0.5262295081967213,0.1402439024390243,0.07894736842105264
17,Spring,CoreJJ,Samsung Galaxy,Support,71.0,5.4,65.6,268,0.7859394703656999,0.48170731707317044,0.5000000000000001
17,Spring,Crash,Longzhu Gaming,Jungle,44.0,2.7,64.7,289,0.6877679697351828,0.42682926829268314,0.14473684210526316
17,Spring,Crazy,bbq Olivers,Top,37.0,3.6,63.5,368,0.7042244640605297,0.3536585365853659,0.2631578947368421
17,Spring,Crown,Samsung Galaxy,Middle,71.0,4.2,64.0,567,0.9337326607818411,0.38414634146341464,0.34210526315789475
17,Spring,CuVee,Samsung Galaxy,Top,71.0,3.8,58.5,378,0.7573139974779318,0.0487804878048779,0.28947368421052627
17,Spring,Deft,KT Rolster,ADC,66.0,4.7,63.1,590,0.9319672131147541,0.3292682926829269,0.4078947368421053
17,Spring,Edge,Kongdoo Monster,Middle,27.0,3.0,69.4,430,0.6583228247162672,0.713414634146342,0.18421052631578946
17,Spring,Expession,Longzhu Gaming,Top,44.0,2.8,61.1,407,0.7465952080706179,0.20731707317073172,0.15789473684210523
17,Spring,Faker,SK Telecom T1,Middle,76.0,4.7,65.5,560,0.7858764186633039,0.47560975609756106,0.4078947368421053
17,Spring,Fly,Longzhu Gaming,Middle,44.0,3.5,66.9,493,0.5567465321563683,0.5609756097560981,0.25
17,Spring,Ghost,bbq Olivers,ADC,36.0,3.2,70.7,465,0.5309583858764186,0.7926829268292687,0.2105263157894737
17,Spring,GorillA,Longzhu Gaming,Support,44.0,2.5,65.9,237,0.7472257250945775,0.5000000000000004,0.11842105263157894
17,Spring,GuGer,Kongdoo Monster,Support,27.0,2.2,70.0,234,0.6334804539722573,0.7500000000000002,0.07894736842105264
17,Spring,Haru,Samsung Galaxy,Jungle,77.0,4.2,68.5,305,1.0,0.6585365853658538,0.34210526315789475
17,Spring,Huni,SK Telecom T1,Top,76.0,5.1,63.3,559,0.6730138713745272,0.34146341463414615,0.4605263157894737
17,Spring,Ian,MVP,Middle,51.0,2.6,63.6,478,0.48045397225725095,0.3597560975609757,0.13157894736842105
17,Spring,ikssu,Jin Air Green Wings,Top,25.0,2.4,58.9,350,0.5784993694829761,0.07317073170731685,0.10526315789473682
17,Spring,Key,ROX Tigers,Support,45.0,2.7,67.3,211,0.5829760403530896,0.5853658536585366,0.14473684210526316
17,Spring,Kramer,Afreeca Freecs,ADC,54.0,5.6,65.7,471,0.5686633039092055,0.48780487804878075,0.5263157894736842
17,Spring,Kuro,Afreeca Freecs,Middle,54.0,3.7,68.4,483,0.7397225725094578,0.6524390243902444,0.27631578947368424
17,Spring,Kuzan,Jin Air Green Wings,Middle,32.0,3.4,64.8,485,0.6977931904161413,0.43292682926829257,0.23684210526315788
17,Spring,Lindarang,ROX Tigers,Top,32.0,2.5,60.4,341,0.6074401008827238,0.16463414634146323,0.11842105263157894
17,Spring,MaHa,MVP,ADC,51.0,3.4,67.8,481,0.45529634300126104,0.6158536585365854,0.23684210526315788
17,Spring,MaRin,Afreeca Freecs,Top,54.0,3.1,62.9,422,0.7614123581336696,0.3170731707317072,0.19736842105263158
17,Spring,Mata,KT Rolster,Support,66.0,3.6,62.0,182,0.7883354350567465,0.26219512195121947,0.2631578947368421
17,Spring,Max,MVP,Support,51.0,2.9,68.0,212,0.8597099621689785,0.628048780487805,0.17105263157894735
17,Spring,Mickey,ROX Tigers,Middle,45.0,2.7,74.1,565,0.6576292559899117,1.0,0.14473684210526316
17,Spring,Mightybear,ROX Tigers,Jungle,63.0,3.9,65.3,304,0.6186633039092055,0.4634146341463414,0.3026315789473684
17,Spring,Mowgli,Afreeca Freecs,Jungle,67.0,3.5,61.1,265,0.5220680958385876,0.20731707317073172,0.25
17,Spring,Part,bbq Olivers,Top,33.0,1.6,72.2,361,0.0,0.8841463414634151,0.0
17,Spring,PawN,KT Rolster,Middle,66.0,3.4,61.9,510,0.7873896595208071,0.25609756097560965,0.23684210526315788
17,Spring,Peanut,SK Telecom T1,Jungle,72.0,5.1,65.0,294,0.8127364438839849,0.44512195121951226,0.4605263157894737
17,Spring,PraY,Longzhu Gaming,ADC,44.0,2.9,64.7,526,0.7999369482976041,0.42682926829268314,0.17105263157894735
17,Spring,Profit,SK Telecom T1,Top,78.0,8.7,69.6,429,0.6029003783102144,0.7256097560975608,0.9342105263157895
17,Spring,Punch,Kongdoo Monster,Jungle,27.0,2.0,70.1,237,0.6994955863808323,0.7560975609756097,0.05263157894736841
17,Spring,Raise,Jin Air Green Wings,Jungle,57.0,2.8,63.4,243,0.5609709962168978,0.347560975609756,0.15789473684210523
17,Spring,Roach,Kongdoo Monster,Top,27.0,1.8,57.7,315,0.6126103404791929,0.0,0.026315789473684206
17,Spring,Ruler,Samsung Galaxy,ADC,74.0,5.2,64.4,486,0.7539092055485498,0.408536585365854,0.4736842105263158
17,Spring,Sangyoon,ROX Tigers,ADC,45.0,4.2,67.0,463,0.5853720050441362,0.5670731707317075,0.34210526315789475
17,Spring,Score,KT Rolster,Jungle,66.0,4.6,69.5,331,0.7613493064312736,0.7195121951219514,0.3947368421052631
17,Spring,Secret,Kongdoo Monster,Support,25.0,1.7,71.4,130,0.6271752837326608,0.8353658536585372,0.013157894736842089
17,Spring,SeongHwan,ROX Tigers,Jungle,35.0,2.4,67.7,306,0.6492433795712484,0.6097560975609759,0.10526315789473682
17,Spring,Shy,ROX Tigers,Top,54.0,3.6,58.9,363,0.8313997477931904,0.07317073170731685,0.2631578947368421
17,Spring,Smeb,KT Rolster,Top,66.0,3.3,62.4,497,0.7996216897856242,0.2865853658536584,0.22368421052631576
17,Spring,SnowFlower,Jin Air Green Wings,Support,32.0,2.3,68.2,211,0.6329129886506936,0.6402439024390247,0.0921052631578947
17,Spring,SoHwan,Jin Air Green Wings,Top,50.0,2.6,62.0,477,0.7138083228247162,0.26219512195121947,0.13157894736842105
17,Spring,Spirit,Afreeca Freecs,Jungle,51.0,3.6,70.3,278,0.7498738965952081,0.7682926829268293,0.2631578947368421
17,Spring,SS,Kongdoo Monster,ADC,27.0,2.7,70.4,505,0.7514501891551072,0.7743902439024396,0.14473684210526316
17,Spring,Stitch,Samsung Galaxy,ADC,63.0,4.3,58.9,381,0.6662042875157629,0.07317073170731685,0.35526315789473684
17,Spring,Teddy,Jin Air Green Wings,ADC,32.0,4.2,69.4,522,0.7765447667087011,0.713414634146342,0.34210526315789475
17,Spring,Tempt,bbq Olivers,Middle,36.0,3.4,70.9,483,0.7315889029003783,0.8048780487804884,0.23684210526315788
17,Spring,Totoro,bbq Olivers,Support,36.0,3.5,70.5,202,0.5653846153846154,0.780487804878049,0.25
17,Spring,TusiN,Afreeca Freecs,Support,54.0,3.3,68.2,186,0.6540983606557378,0.6402439024390247,0.22368421052631576
17,Spring,UmTi,Jin Air Green Wings,Jungle,27.0,2.2,66.2,286,0.5503152585119798,0.5182926829268295,0.07894736842105264
17,Spring,Wolf,SK Telecom T1,Support,76.0,5.5,65.8,225,0.8228877679697352,0.4939024390243901,0.5131578947368421
17,Spring,Wraith,Samsung Galaxy,Support,71.0,3.1,59.8,118,0.45775535939470363,0.1280487804878046,0.19736842105263158
17,Summer,ADD,MVP,Top,31.0,1.6,59.8,409,0.04646876212650372,0.10467706013363019,0.08490566037735849
17,Summer,Ambition,Samsung Galaxy,Jungle,68.0,3.8,65.0,255,0.6927629025999225,0.22048997772828505,0.2924528301886792
17,Summer,Bang,SK Telecom T1,ADC,63.0,4.9,68.0,550,0.6841288319751649,0.2873051224944321,0.3962264150943396
17,Summer,Bdd,Longzhu Gaming,Middle,70.0,11.3,78.0,511,0.8001552192471867,0.510022271714922,1.0
17,Summer,Beyond,MVP,Jungle,31.0,2.5,75.0,237,0.5478269305393869,0.44320712694877507,0.16981132075471697
17,Summer,Blank,SK Telecom T1,Jungle,82.0,4.1,69.3,250,0.6094295692665891,0.3162583518930957,0.320754716981132
17,Summer,Bless,bbq Olivers,Jungle,29.0,2.0,63.0,209,0.310244470314319,0.17594654788418707,0.12264150943396225
17,Summer,Cepted,Ever8 Winners,Middle,27.0,2.4,71.3,450,0.43053938688397364,0.3608017817371937,0.160377358490566
17,Summer,CoreJJ,Samsung Galaxy,Support,66.0,4.8,73.0,188,0.5362824990298798,0.39866369710467703,0.3867924528301886
17,Summer,Crazy,bbq Olivers,Top,29.0,2.6,61.4,408,0.7205083430345364,0.14031180400890864,0.1792452830188679
17,Summer,Crow,ROX Tigers,Middle,0.0,0.7,66.7,399,0.3551610399689562,0.2583518930957684,0.0
17,Summer,Crown,Samsung Galaxy,Middle,66.0,3.3,66.8,511,0.5303647652308887,0.2605790645879732,0.24528301886792447
17,Summer,CuVee,Samsung Galaxy,Top,66.0,3.5,61.1,422,0.38863019014357786,0.133630289532294,0.26415094339622636
17,Summer,Cuzz,Longzhu Gaming,Jungle,70.0,4.6,64.5,303,0.3655413271245635,0.20935412026726055,0.3679245283018867
17,Summer,Deft,KT Rolster,ADC,66.0,5.8,63.7,585,0.8197516492045014,0.19153674832962142,0.481132075471698
17,Summer,DeuL,Ever8 Winners,ADC,27.0,2.8,63.6,427,0.14348079161816069,0.18930957683741648,0.19811320754716974
17,Summer,Ella,Ever8 Winners,Support,24.0,2.0,60.7,123,0.33168412883197523,0.12472160356347442,0.12264150943396225
17,Summer,Faker,SK Telecom T1,Middle,63.0,3.4,65.3,503,0.6511447419480016,0.22717149220489968,0.25471698113207547
17,Summer,Ghost,bbq Olivers,ADC,29.0,2.8,68.1,467,0.44315095071788907,0.2895322939866368,0.19811320754716974
17,Summer,GorillA,Longzhu Gaming,Support,70.0,4.2,67.0,209,0.6947031431897556,0.26503340757238303,0.330188679245283
17,Summer,Hachani,Ever8 Winners,Jungle,0.0,1.1,62.5,175,0.1528909584788514,0.16481069042316257,0.03773584905660378
17,Summer,Hachani,Ever8 Winners,Support,33.0,2.1,67.7,134,0.029976717112922036,0.28062360801781744,0.1320754716981132
17,Summer,Haru,Samsung Galaxy,Jungle,57.0,2.4,57.4,229,0.8284827318587505,0.05122494432071263,0.160377358490566
17,Summer,Helper,Ever8 Winners,Top,24.0,2.3,63.0,330,0.0,0.17594654788418707,0.15094339622641506
17,Summer,Huni,SK Telecom T1,Top,44.0,1.5,55.7,477,0.20692665890570433,0.01336302895322943,0.07547169811320754
17,Summer,Ian,MVP,Middle,31.0,3.1,72.4,518,0.2686263096623982,0.38530066815144776,0.22641509433962265
17,Summer,ikssu,Jin Air Green Wings,Top,48.0,2.7,66.0,419,0.9355840124175399,0.24276169265033407,0.18867924528301885
17,Summer,Key,ROX Tigers,Support,39.0,2.8,79.0,147,0.5588863019014358,0.532293986636971,0.19811320754716974
17,Summer,Khan,Longzhu Gaming,Top,72.0,4.1,64.7,516,0.6804423748544821,0.2138084632516704,0.320754716981132
17,Summer,Kiin,Ever8 Winners,Top,30.0,2.4,61.3,378,0.4486806363989135,0.1380846325167037,0.160377358490566
17,Summer,Kramer,Afreeca Freecs,ADC,56.0,4.6,65.3,527,0.3482731858750485,0.22717149220489968,0.3679245283018867
17,Summer,Kuro,Afreeca Freecs,Middle,56.0,4.2,72.8,541,0.3688397361272798,0.3942093541202672,0.330188679245283
17,Summer,Kuzan,Jin Air Green Wings,Middle,50.0,3.7,68.3,495,0.8581684128831976,0.2939866369710467,0.28301886792452824
17,Summer,Lava,ROX Tigers,Middle,38.0,2.7,75.1,494,0.15279394644935973,0.4454342984409798,0.18867924528301885
17,Summer,Lindarang,ROX Tigers,Top,39.0,2.3,64.7,340,0.17966627861854875,0.2138084632516704,0.15094339622641506
17,Summer,MaHa,MVP,ADC,31.0,3.4,69.6,490,0.35632518432285604,0.32293986636971034,0.25471698113207547
17,Summer,Malrang,Ever8 Winners,Jungle,28.0,3.2,68.9,238,0.47720217306946067,0.30734966592427626,0.23584905660377356
17,Summer,MaRin,Afreeca Freecs,Top,56.0,2.8,60.6,415,0.6862630966239814,0.12249443207126949,0.19811320754716974
17,Summer,Mata,KT Rolster,Support,66.0,5.0,67.4,156,0.5228948389600311,0.2739420935412028,0.4056603773584905
17,Summer,Max,MVP,Support,31.0,3.1,76.3,156,0.6698680636398914,0.4721603563474387,0.22641509433962265
17,Summer,Mickey,ROX Tigers,Middle,41.0,2.6,70.0,493,0.23069460613116027,0.33184855233853006,0.1792452830188679
17,Summer,Mightybear,ROX Tigers,Jungle,25.0,3.1,73.3,244,0.13242142025611175,0.40534521158129166,0.22641509433962265
17,Summer,Mowgli,Afreeca Freecs,Jungle,50.0,2.7,63.6,227,0.21866511447419484,0.18930957683741648,0.18867924528301885
17,Summer,PawN,KT Rolster,Middle,66.0,6.0,68.0,474,0.6726814124951496,0.2873051224944321,0.4999999999999999
17,Summer,Peanut,SK Telecom T1,Jungle,50.0,2.8,65.8,203,0.580034924330617,0.23830734966592418,0.19811320754716974
17,Summer,PraY,Longzhu Gaming,ADC,70.0,4.7,64.2,519,0.6948001552192472,0.20267260579064592,0.3773584905660377
17,Summer,Raise,Jin Air Green Wings,Jungle,0.0,1.4,100.0,142,0.576348467209934,1.0,0.06603773584905659
17,Summer,Rascal,Longzhu Gaming,Top,0.0,2.0,80.0,476,0.13591385331781144,0.5545657015590201,0.12264150943396225
17,Summer,Ruler,Samsung Galaxy,ADC,66.0,3.9,70.7,549,0.7003298409002717,0.3474387527839644,0.3018867924528302
17,Summer,Sangyoon,ROX Tigers,ADC,39.0,4.2,75.2,530,0.460419091967404,0.4476614699331849,0.330188679245283
17,Summer,Score,KT Rolster,Jungle,66.0,7.1,71.7,290,0.9448001552192473,0.3697104677060134,0.6037735849056602
17,Summer,SeongHwan,ROX Tigers,Jungle,50.0,3.4,76.4,227,0.012708575863407085,0.4743875278396438,0.25471698113207547
17,Summer,Shy,ROX Tigers,Top,36.0,1.3,55.1,322,0.1309662398137369,0.0,0.05660377358490566
17,Summer,Smeb,KT Rolster,Top,66.0,4.3,70.5,480,1.0,0.3429844097995545,0.3396226415094339
17,Summer,SnowFlower,Jin Air Green Wings,Support,50.0,2.6,71.0,164,0.4477105161039969,0.35412026726057905,0.1792452830188679
17,Summer,SoHwan,Jin Air Green Wings,Top,52.0,3.2,68.1,416,0.826348467209934,0.2895322939866368,0.23584905660377356
17,Summer,Spirit,Afreeca Freecs,Jungle,57.0,3.1,71.6,274,0.5618936748156772,0.3674832962138083,0.22641509433962265
17,Summer,Teddy,Jin Air Green Wings,ADC,50.0,3.5,68.8,521,0.5131936360108653,0.3051224944320712,0.26415094339622636
17,Summer,Tempt,bbq Olivers,Middle,29.0,2.9,68.1,478,0.42316647264260776,0.2895322939866368,0.20754716981132074
17,Summer,Totoro,bbq Olivers,Support,29.0,2.7,65.1,123,0.545013581684129,0.22271714922048982,0.18867924528301885
17,Summer,TusiN,Afreeca Freecs,Support,56.0,3.5,71.5,182,0.5220217306946062,0.36525612472160357,0.26415094339622636
17,Summer,UmTi,Jin Air Green Wings,Jungle,51.0,3.1,70.0,259,0.6548311990686846,0.33184855233853006,0.22641509433962265
17,Summer,Untara,SK Telecom T1,Top,76.0,3.0,56.1,403,0.3923166472642608,0.022271714922048998,0.21698113207547165
17,Summer,Wolf,SK Telecom T1,Support,63.0,3.4,69.6,161,0.42510671323244087,0.32293986636971034,0.25471698113207547
18,Spring,ADD,MVP,Top,33.0,1.9,64.7,503,0.4238137341585617,0.7153502235469449,0.1894736842105263
18,Spring,Aiming,Afreeca Freecs,ADC,71.0,6.1,79.2,530,0.4398270949995088,0.9314456035767512,0.631578947368421
18,Spring,Ambition,KSV eSports,Jungle,52.0,2.2,65.2,171,0.4372728165831614,0.722801788375559,0.2210526315789474
18,Spring,Bang,SK Telecom T1,ADC,50.0,9.6,77.4,650,0.6305138029275961,0.9046199701937409,1.0
18,Spring,Bdd,Kingzone DragonX,Middle,83.0,7.6,73.3,484,0.7695254936634246,0.8435171385991058,0.7894736842105263
